id	Cancer1	Cancer2	Normal1	Normal2
ENSG00000014824	11.222215418448	10.9729037721795	10.6631651332457	10.7800006835185
ENSG00000014914	5.92790209067205	6.92972906794104	6.28634250605332	5.8280877569675
ENSG00000014919	10.6978061906742	9.9788504331964	9.92153115845884	10.0750338532541
ENSG00000015133	13.0338231782535	13.1366110135526	12.8132611141979	13.3196050804908
ENSG00000015153	10.4843773606809	10.3821221647083	10.7089128632394	10.790350843751
ENSG00000015171	10.6985399672732	10.9596103797928	10.710400739653	10.6959365282216
ENSG00000015285	10.0058424628165	8.35082738587528	9.38717355030122	9.43030769189807
ENSG00000015413	8.40745247844238	8.86624209763718	5.94145860070401	8.38510472142931
ENSG00000015475	9.00601035470127	8.6543475791668	8.4271551866882	9.55252157838216
ENSG00000015479	13.5785889522801	13.4872602707056	13.3174460162339	13.8124000072067
ENSG00000015520	4.16712965277811	5.24206924964708	4.74624714687793	4.54712458003642
ENSG00000015532	9.78460249622423	9.9399180994348	9.24293603698271	9.67398494337071
ENSG00000015568	11.254718478359	11.9249005559459	12.7316493401742	12.6291644021139
ENSG00000015592	5.04817461618871	5.37912830675207	5.35491613178929	5.20604604358029
ENSG00000015676	11.5990166133017	11.6083018928664	11.0821804608638	10.6897885802146
ENSG00000016082	-0.837187123362046	-0.628046116649924	-0.562169623622613	-0.513013709750844
